date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-11-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.5,0.5143
2021-11-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,36.97,0.4273
2021-11-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.16,1.4927
2021-11-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,87.5,1.0113
2021-11-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.1,0.4981
2021-11-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.91,0.4497
2021-11-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.71,1.4991
2021-11-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,86.59,1.0008
2021-11-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39.7,0.4588
2021-11-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130.73,1.5109
2021-11-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,86.93,1.0047
2021-11-15,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,33.5,0.3872
2021-11-15,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.68,1.5335
2021-11-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.0,0.5201
2021-11-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.0,0.4392
2021-11-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,oil and fats,Oil (palm),L,aggregate,Retail,BDT,118.6,1.3707
2021-11-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95.0,1.098
2021-11-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39.0,0.4507
2021-11-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.4736
2021-11-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,87.3,1.0089
2021-11-15,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.35,0.4432
2021-11-15,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,oil and fats,Oil (palm),L,aggregate,Retail,BDT,126.0,1.4562
2021-11-15,Rangpur,Panchagarh,Panchagarh Sadar,26.334302,88.556299,oil and fats,Oil (palm),L,aggregate,Retail,BDT,136.96,1.5829
2021-11-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.52,0.4799
2021-11-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.9,0.4034
2021-11-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,oil and fats,Oil (palm),L,aggregate,Retail,BDT,141.07,1.6304
2021-11-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.75,0.5056
2021-11-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.19,0.4414
2021-11-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.29,1.4943
2021-11-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.0,1.0286
2021-11-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.15,0.4756
2021-11-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.0,0.4507
2021-11-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135.4,1.5649
2021-11-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39.15,0.4525
2021-11-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,40.61,0.4693
2021-11-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,91.67,1.0595
2021-11-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,36.0,0.4161
2021-11-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.3,0.4311
2021-11-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130.0,1.5025
2021-11-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,105.0,1.2135
2021-11-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.05,0.4398
2021-11-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,oil and fats,Oil (palm),L,aggregate,Retail,BDT,138.44,1.6
2021-11-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,91.85,1.0616
2021-12-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39.5,0.4565
2021-12-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135.5,1.566
2021-12-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,91.0,1.0517
2021-12-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,40.32,0.466
2021-12-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135.0,1.5603
2021-12-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.73,1.037
2021-12-15,Barisal,Bhola,Bhola Sadar,22.6857,90.644301,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,88.81,1.0264
2021-12-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,93.26,1.0779
2021-12-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.5,1.5892
2021-12-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,80.0,0.9246
2021-12-15,Barisal,Pirojpur,Pirojpur Sadar,22.580932,89.969325,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.0,1.514
2021-12-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.5,1.5545
2021-12-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,90.44,1.0452
2021-12-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,48.09,0.5558
2021-12-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,oil and fats,Oil (palm),L,aggregate,Retail,BDT,124.5,1.4389
2021-12-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,88.63,1.0243
2021-12-15,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.66,1.5332
2021-12-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.84,0.4604
2021-12-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,oil and fats,Oil (palm),L,aggregate,Retail,BDT,136.54,1.5781
2021-12-15,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,87.9,1.0159
2021-12-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.5,1.5892
2021-12-15,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,88.55,1.0234
2021-12-15,Chittagong,Feni,Feni Sadar,23.009219,91.399348,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,90.89,1.0505
2021-12-15,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,36.76,0.4249
2021-12-15,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.0,1.4909
2021-12-15,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,40.3,0.4658
2021-12-15,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.5,1.4736
2021-12-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.91,0.5074
2021-12-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,44.53,0.5146
2021-12-15,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.55,1.035
2021-12-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,45.75,0.5288
2021-12-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,40.02,0.4626
2021-12-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,oil and fats,Oil (palm),L,aggregate,Retail,BDT,126.88,1.4665
2021-12-15,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,86.1,0.9951
2021-12-15,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,42.26,0.4884
2021-12-15,Dhaka,Faridpur,Faridpur Sadar,23.592954,89.813063,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.47,1.5542
2021-12-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130.5,1.5083
2021-12-15,Dhaka,Gazipur,Gazipur Sadar,24.001029,90.416087,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,91.97,1.0629
2021-12-15,Dhaka,Gopalganj,Gopalgonj Sadar,23.009943,89.827767,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.5,1.5314
2021-12-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,40.0,0.4623
2021-12-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.0,1.514
2021-12-15,Dhaka,Kishoreganj,Kishoregonj Sadar,24.460548,90.780494,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.63,1.0359
2021-12-15,Dhaka,Manikganj,Manikganj Sadar,23.865521,90.027655,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.73,1.037
2021-12-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.27,0.4424
2021-12-15,Dhaka,Munshiganj,Munshiganj Sadar,23.550013,90.526029,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,88.73,1.0255
2021-12-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.0,1.514
2021-12-15,Dhaka,Shariatpur,Shariatpur Sadar,23.219974,90.349367,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,81.46,0.9415
2021-12-15,Dhaka,Tangail,Tangail sadar Market,24.250265,89.913873,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.0,1.514
2021-12-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,oil and fats,Oil (palm),L,aggregate,Retail,BDT,133.0,1.5371
2021-12-15,Khulna,Bagerhat,Bagerhat Sadar,22.665347,89.792432,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,83.46,0.9646
2021-12-15,Khulna,Chuadanga,Chuadanga Sadar,23.588888,88.93701,oil and fats,Oil (palm),L,aggregate,Retail,BDT,133.0,1.5371
2021-12-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.75,1.5227
2021-12-15,Khulna,Jessore,Jessore Sadar,23.161235,89.231688,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.89,1.0389
2021-12-15,Khulna,Jhenaidah,Jhenaidah Sadar,23.543897,89.172139,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,42.34,0.4893
2021-12-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.15,0.4525
2021-12-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.39,1.5879
2021-12-15,Khulna,Khulna,Khulna Sadar,22.814519,89.552136,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,85.81,0.9917
2021-12-15,Khulna,Kushtia,Kushtia Sadar,23.885953,89.08728,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.0,1.514
2021-12-15,Khulna,Narail,Narail Sadar,23.160571,89.507879,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.5,1.5198
2021-12-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.07080500000001,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,41.79,0.483
2021-12-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.07080500000001,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130.89,1.5128
2021-12-15,Khulna,Satkhira,Satkhira Sadar,22.712563,89.07080500000001,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,85.66,0.99
2021-12-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.74,1.4994
2021-12-15,Mymensingh,Jamalpur,Jamalpur Sadar,24.927398,89.947978,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,93.51,1.0807
2021-12-15,Mymensingh,Mymensingh,Mymensing Sadar,24.746167,90.410026,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.13,1.5155
2021-12-15,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.0,1.5833
2021-12-15,Mymensingh,Netrakona,Netrakona Sadar,24.881191,90.732867,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,93.53,1.081
2021-12-15,Mymensingh,Sherpur,Sherpur Sadar,25.019299,90.014477,oil and fats,Oil (palm),L,aggregate,Retail,BDT,136.59,1.5787
2021-12-15,Rajshahi,Bogra,Bogra Sadar,24.848602,89.372514,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.82,1.5235
2021-12-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,34.5,0.3987
2021-12-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.0,1.4909
2021-12-15,Rajshahi,Joypurhat,Jaipurhat Sadar,25.101843,89.026161,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,79.0,0.913
2021-12-15,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.0,0.4276
2021-12-15,Rajshahi,Naogaon,Naogaon Sadar,24.807483,88.943705,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.0,1.4909
2021-12-15,Rajshahi,Natore,Natore Sadar,24.412545,88.984501,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.76,1.5228
2021-12-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39.0,0.4507
2021-12-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.0,0.4507
2021-12-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,oil and fats,Oil (palm),L,aggregate,Retail,BDT,125.45,1.4498
2021-12-15,Rajshahi,Nawabganj,Nawabgonj Sadar,24.602078,88.279827,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,74.5,0.861
2021-12-15,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,35.5,0.4103
2021-12-15,Rajshahi,Pabna,Pabna Sadar,24.006315,89.237345,oil and fats,Oil (palm),L,aggregate,Retail,BDT,131.73,1.5224
2021-12-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,44.5,0.5143
2021-12-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.0,0.4507
2021-12-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.81,1.558
2021-12-15,Rajshahi,Rajshahi,Rajshahi Sadar,24.365515,88.598685,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,88.21,1.0195
2021-12-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,43.33,0.5008
2021-12-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.89,0.461
2021-12-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,oil and fats,Oil (palm),L,aggregate,Retail,BDT,128.18,1.4814
2021-12-15,Rajshahi,Sirajganj,Sirajgonj Sadar,24.457389,89.704789,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,87.5,1.0113
2021-12-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,40.25,0.4651
2021-12-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,oil and fats,Oil (palm),L,aggregate,Retail,BDT,129.06,1.4917
2021-12-15,Rangpur,Dinajpur,Dinajpur Sadar,25.621748,88.643629,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.49,1.0343
2021-12-15,Rangpur,Gaibandha,Gaibandha Sadar,25.331922,89.551041,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.37,1.5298
2021-12-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,42.45,0.4906
2021-12-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,oil and fats,Oil (palm),L,aggregate,Retail,BDT,132.03,1.526
2021-12-15,Rangpur,Kurigram,Kurigram Sadar,25.81361,89.649087,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95.0,1.098
2021-12-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.66,1.4754
2021-12-15,Rangpur,Lalmonirhat,Lalmonirhat Sadar,25.913275,89.44713,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,87.44,1.0106
2021-12-15,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.0,0.4507
2021-12-15,Rangpur,Nilphamari,Nilphamari Sadar,25.848341,88.871691,oil and fats,Oil (palm),L,aggregate,Retail,BDT,126.0,1.4562
2021-12-15,Rangpur,Panchagarh,Panchagarh Sadar,26.334302,88.556299,oil and fats,Oil (palm),L,aggregate,Retail,BDT,133.99,1.5486
2021-12-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,37.53,0.4337
2021-12-15,Rangpur,Rangpur,Rangpur Municipality Market,25.748038,89.254719,oil and fats,Oil (palm),L,aggregate,Retail,BDT,136.69,1.5798
2021-12-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.5,0.4565
2021-12-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,oil and fats,Oil (palm),L,aggregate,Retail,BDT,128.5,1.4851
2021-12-15,Rangpur,Thakurgaon,Thakurgaon Sadar,26.020304,88.46925,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,89.0,1.0286
2021-12-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,39.0,0.4507
2021-12-15,Sylhet,Habiganj,Habigonj Sadar,24.369564,91.41768,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.5,1.5892
2021-12-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,47.91,0.5537
2021-12-15,Sylhet,Maulvibazar,Maulavibazar Sadar,24.491369,91.763765,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,91.31,1.0553
2021-12-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,40.81,0.4716
2021-12-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,oil and fats,Oil (palm),L,aggregate,Retail,BDT,130.0,1.5025
2021-12-15,Sylhet,Sunamganj,Sunamgonj Sadar,25.072282,91.400318,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,98.56,1.1392
2021-12-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,38.97,0.4504
2021-12-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,oil and fats,Oil (palm),L,aggregate,Retail,BDT,139.0,1.6065
2021-12-15,Sylhet,Sylhet,Sylhet Sadar,24.890531,91.871936,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,93.6,1.0817
2022-01-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,cereals and tubers,Rice (coarse),KG,aggregate,Retail,BDT,39.5,0.4565
2022-01-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.05,1.584
2022-01-15,Barisal,Barguna,Barguna Sadar,22.161255,90.120285,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,95.09,1.099
2022-01-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,cereals and tubers,Wheat flour,KG,aggregate,Retail,BDT,41.0,0.4739
2022-01-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,oil and fats,Oil (palm),L,aggregate,Retail,BDT,135.0,1.5603
2022-01-15,Barisal,Barisal,Barisal Sadar,22.71225,90.360876,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,92.5,1.0691
2022-01-15,Barisal,Bhola,Bhola Sadar,22.6857,90.644301,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,87.05,1.0061
2022-01-15,Barisal,Jhalokati,Jhalokati Sadar,22.701071,90.204123,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,97.51,1.127
2022-01-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,oil and fats,Oil (palm),L,aggregate,Retail,BDT,137.54,1.5896
2022-01-15,Barisal,Jhalokati,Patuakhali Sadar,22.724535,90.251308,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,88.47,1.0225
2022-01-15,Barisal,Pirojpur,Pirojpur Sadar,22.580932,89.969325,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.15,1.5504
2022-01-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,oil and fats,Oil (palm),L,aggregate,Retail,BDT,134.5,1.5545
2022-01-15,Chittagong,Bandarban,Bandarban Sadar,22.219697,92.221897,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,92.5,1.0691
2022-01-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,oil and fats,Oil (palm),L,aggregate,Retail,BDT,127.34,1.4717
2022-01-15,Chittagong,Brahamanbaria,Brahmonbaria Sadar,23.97548,91.111209,pulses and nuts,Lentils (masur),KG,aggregate,Retail,BDT,92.91,1.0738
